date,time,open,high,low,close,volume
09/03/2013,14:55:00.561,1640.25,1637.0,1637.0,1637.0,102.0
09/03/2013,14:55:00.561,1640.25,1637.0,1637.0,1637.0,52.0
09/03/2013,14:55:00.561,1640.25,1637.0,1637.0,1637.0,55.0
09/03/2013,14:55:00.561,1640.25,1637.0,1637.0,1637.0,68.0
09/03/2013,14:55:00.864,1640.25,1637.0,1637.0,1637.0,60.0
09/03/2013,14:55:01.799,1640.25,1637.25,1637.0,1637.25,53.0
09/03/2013,14:55:01.799,1640.25,1637.25,1637.25,1637.25,56.0
09/03/2013,14:55:01.836,1640.25,1637.25,1637.0,1637.25,50.0
09/03/2013,14:55:03.076,1640.25,1637.25,1637.0,1637.25,51.0
09/03/2013,14:55:04.523,1640.25,1637.25,1637.0,1637.25,60.0
09/03/2013,14:55:06.383,1640.25,1637.25,1637.0,1637.0,50.0
09/03/2013,14:55:06.383,1640.25,1637.0,1637.0,1637.0,54.0
09/03/2013,14:55:06.383,1640.25,1637.0,1637.0,1637.0,52.0
09/03/2013,14:55:07.313,1640.25,1637.25,1637.0,1637.0,50.0
09/03/2013,14:55:07.313,1640.25,1637.0,1637.0,1637.0,65.0
09/03/2013,14:55:07.328,1640.25,1637.0,1637.0,1637.0,51.0
09/03/2013,14:55:07.328,1640.25,1637.0,1637.0,1637.0,83.0
09/03/2013,14:55:07.328,1640.25,1637.0,1637.0,1637.0,50.0
09/03/2013,14:55:08.433,1640.25,1637.25,1637.0,1637.25,52.0
09/03/2013,14:55:11.328,1640.25,1637.25,1637.0,1637.0,132.0
09/03/2013,14:55:11.868,1640.25,1637.25,1637.0,1637.0,50.0
09/03/2013,14:55:11.875,1640.25,1637.0,1637.0,1637.0,90.0
09/03/2013,14:55:11.875,1640.25,1637.0,1637.0,1637.0,50.0
09/03/2013,14:55:11.875,1640.25,1637.0,1637.0,1637.0,70.0
09/03/2013,14:55:11.880,1640.25,1637.0,1637.0,1637.0,57.0
09/03/2013,14:55:12.271,1640.25,1637.0,1637.0,1637.0,54.0
09/03/2013,14:55:13.013,1640.25,1637.0,1637.0,1637.0,50.0
09/03/2013,14:55:13.520,1640.25,1637.0,1637.0,1637.0,51.0
09/03/2013,14:55:13.686,1640.25,1637.0,1637.0,1637.0,54.0
09/03/2013,14:55:15.371,1640.25,1637.0,1637.0,1637.0,64.0
09/03/2013,14:55:17.251,1640.25,1637.0,1636.75,1636.75,54.0
09/03/2013,14:55:18.861,1640.25,1637.0,1636.75,1636.75,50.0
09/03/2013,14:55:18.861,1640.25,1636.75,1636.75,1636.75,70.0
09/03/2013,14:55:18.861,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:18.861,1640.25,1636.75,1636.75,1636.75,58.0
09/03/2013,14:55:18.861,1640.25,1636.75,1636.75,1636.75,52.0
09/03/2013,14:55:23.202,1640.25,1637.0,1636.75,1636.75,62.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,99.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,64.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,84.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,61.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,65.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,54.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,67.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,55.0
09/03/2013,14:55:23.202,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.217,1640.25,1636.75,1636.75,1636.75,58.0
09/03/2013,14:55:23.234,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.318,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:23.970,1640.25,1636.75,1636.5,1636.75,60.0
09/03/2013,14:55:24.443,1640.25,1636.75,1636.5,1636.5,50.0
09/03/2013,14:55:25.817,1640.25,1636.75,1636.5,1636.75,50.0
09/03/2013,14:55:25.867,1640.25,1636.75,1636.5,1636.5,56.0
09/03/2013,14:55:26.115,1640.25,1636.5,1636.5,1636.5,57.0
09/03/2013,14:55:26.121,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:55:26.121,1640.25,1636.5,1636.5,1636.5,73.0
09/03/2013,14:55:26.497,1640.25,1636.75,1636.5,1636.75,53.0
09/03/2013,14:55:26.497,1640.25,1636.75,1636.75,1636.75,62.0
09/03/2013,14:55:26.497,1640.25,1636.75,1636.75,1636.75,60.0
09/03/2013,14:55:26.497,1640.25,1636.75,1636.75,1636.75,53.0
09/03/2013,14:55:26.497,1640.25,1636.75,1636.75,1636.75,51.0
09/03/2013,14:55:26.567,1640.25,1636.75,1636.5,1636.5,63.0
09/03/2013,14:55:26.567,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:55:27.068,1640.25,1636.75,1636.5,1636.75,56.0
09/03/2013,14:55:27.068,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:55:27.666,1640.25,1636.75,1636.5,1636.5,55.0
09/03/2013,14:55:27.666,1640.25,1636.5,1636.5,1636.5,60.0
09/03/2013,14:55:27.705,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:55:27.710,1640.25,1636.5,1636.5,1636.5,54.0
09/03/2013,14:55:27.742,1640.25,1636.5,1636.5,1636.5,53.0
09/03/2013,14:55:27.753,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:55:28.396,1640.25,1636.75,1636.25,1636.5,50.0
09/03/2013,14:55:28.643,1640.25,1636.5,1636.5,1636.5,62.0
09/03/2013,14:55:29.919,1640.25,1636.75,1636.5,1636.75,84.0
09/03/2013,14:55:33.625,1640.25,1636.75,1636.5,1636.5,61.0
09/03/2013,14:55:33.630,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:55:33.630,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:55:33.635,1640.25,1636.5,1636.5,1636.5,54.0
09/03/2013,14:55:33.652,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:55:35.105,1640.25,1636.5,1636.25,1636.25,63.0
09/03/2013,14:55:36.633,1640.25,1636.5,1636.25,1636.5,51.0
09/03/2013,14:55:37.758,1640.25,1636.5,1636.25,1636.25,60.0
09/03/2013,14:55:39.979,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:55:41.855,1640.25,1636.5,1636.25,1636.5,50.0
09/03/2013,14:55:41.958,1640.25,1636.5,1636.25,1636.25,50.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,60.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,56.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,112.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:55:41.958,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:55:41.979,1640.25,1636.25,1636.0,1636.0,50.0
09/03/2013,14:55:43.540,1640.25,1636.25,1636.0,1636.0,53.0
09/03/2013,14:55:43.626,1640.25,1636.0,1636.0,1636.0,75.0
09/03/2013,14:55:44.079,1640.25,1636.25,1636.0,1636.25,85.0
09/03/2013,14:55:46.557,1640.25,1636.25,1636.0,1636.0,50.0
09/03/2013,14:55:46.984,1640.25,1636.25,1636.0,1636.25,734.0
09/03/2013,14:55:47.027,1640.25,1636.25,1636.0,1636.0,50.0
09/03/2013,14:55:48.952,1640.25,1636.25,1636.0,1636.0,58.0
09/03/2013,14:55:51.209,1640.25,1636.25,1636.0,1636.25,93.0
09/03/2013,14:55:51.768,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:55:51.768,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:55:52.291,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:55:52.291,1640.25,1636.25,1636.25,1636.25,53.0
09/03/2013,14:55:52.296,1640.25,1636.25,1636.25,1636.25,131.0
09/03/2013,14:55:52.296,1640.25,1636.25,1636.25,1636.25,65.0
09/03/2013,14:55:52.296,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:55:54.808,1640.25,1636.5,1636.25,1636.25,161.0
09/03/2013,14:55:54.815,1640.25,1636.25,1636.25,1636.25,77.0
09/03/2013,14:55:54.815,1640.25,1636.25,1636.25,1636.25,125.0
09/03/2013,14:55:57.247,1640.25,1636.5,1636.25,1636.25,153.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.25,1636.5,56.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,70.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,53.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,61.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,60.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,73.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,59.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,60.0
09/03/2013,14:55:58.329,1640.25,1636.5,1636.5,1636.5,60.0
09/03/2013,14:55:58.335,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:55:58.335,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:55:58.335,1640.25,1636.5,1636.5,1636.5,58.0
09/03/2013,14:55:58.335,1640.25,1636.5,1636.5,1636.5,69.0
09/03/2013,14:55:58.335,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:56:01.408,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:56:07.636,1640.25,1636.5,1636.25,1636.25,60.0
09/03/2013,14:56:08.553,1640.25,1636.5,1636.5,1636.5,59.0
09/03/2013,14:56:10.294,1640.25,1636.5,1636.5,1636.5,63.0
09/03/2013,14:56:10.294,1640.25,1636.5,1636.5,1636.5,77.0
09/03/2013,14:56:10.299,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:56:10.299,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:56:15.385,1640.25,1636.5,1636.25,1636.5,57.0
09/03/2013,14:56:19.913,1640.25,1636.5,1636.25,1636.25,50.0
09/03/2013,14:56:24.227,1640.25,1636.5,1636.25,1636.5,54.0
09/03/2013,14:56:27.300,1640.25,1636.5,1636.25,1636.25,56.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,95.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,219.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,54.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,53.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,100.0
09/03/2013,14:56:27.300,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:27.305,1640.25,1636.25,1636.25,1636.25,115.0
09/03/2013,14:56:27.321,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:56:27.915,1640.25,1636.25,1636.0,1636.0,146.0
09/03/2013,14:56:30.202,1640.25,1636.25,1636.0,1636.0,221.0
09/03/2013,14:56:30.202,1640.25,1636.25,1636.0,1636.0,53.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,117.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.202,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.213,1640.25,1636.0,1636.0,1636.0,67.0
09/03/2013,14:56:30.224,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:30.249,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.266,1640.25,1636.0,1636.0,1636.0,64.0
09/03/2013,14:56:30.272,1640.25,1636.0,1636.0,1636.0,67.0
09/03/2013,14:56:30.277,1640.25,1636.0,1636.0,1636.0,76.0
09/03/2013,14:56:30.277,1640.25,1636.0,1636.0,1636.0,54.0
09/03/2013,14:56:30.304,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:30.320,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:30.326,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:30.707,1640.25,1636.0,1636.0,1636.0,58.0
09/03/2013,14:56:30.718,1640.25,1636.0,1636.0,1636.0,85.0
09/03/2013,14:56:30.723,1640.25,1636.0,1636.0,1636.0,59.0
09/03/2013,14:56:30.728,1640.25,1636.0,1636.0,1636.0,66.0
09/03/2013,14:56:30.734,1640.25,1636.0,1636.0,1636.0,54.0
09/03/2013,14:56:30.935,1640.25,1636.0,1636.0,1636.0,59.0
09/03/2013,14:56:30.935,1640.25,1636.0,1636.0,1636.0,55.0
09/03/2013,14:56:30.935,1640.25,1636.25,1636.0,1636.25,50.0
09/03/2013,14:56:30.935,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:31.088,1640.25,1636.25,1636.0,1636.0,81.0
09/03/2013,14:56:31.454,1640.25,1636.25,1636.0,1636.25,66.0
09/03/2013,14:56:31.520,1640.25,1636.25,1636.0,1636.0,70.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.0,1636.25,53.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,87.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,92.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,64.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,66.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,65.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,66.0
09/03/2013,14:56:32.251,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:32.875,1640.25,1636.25,1636.0,1636.0,57.0
09/03/2013,14:56:32.893,1640.25,1636.25,1636.0,1636.25,68.0
09/03/2013,14:56:33.744,1640.25,1636.25,1636.0,1636.0,75.0
09/03/2013,14:56:33.963,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:34.238,1640.25,1636.25,1636.0,1636.0,67.0
09/03/2013,14:56:34.238,1640.25,1636.0,1636.0,1636.0,62.0
09/03/2013,14:56:34.238,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:34.238,1640.25,1636.0,1636.0,1636.0,80.0
09/03/2013,14:56:34.249,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:34.891,1640.25,1636.25,1636.0,1636.0,55.0
09/03/2013,14:56:39.465,1640.25,1636.25,1636.0,1636.0,95.0
09/03/2013,14:56:39.465,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:40.712,1640.25,1636.25,1636.0,1636.0,50.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.0,1636.25,50.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.25,1636.25,75.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.25,1636.25,192.0
09/03/2013,14:56:42.805,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:42.810,1640.25,1636.25,1636.25,1636.25,63.0
09/03/2013,14:56:44.269,1640.25,1636.25,1636.25,1636.25,68.0
09/03/2013,14:56:44.269,1640.25,1636.25,1636.25,1636.25,55.0
09/03/2013,14:56:44.269,1640.25,1636.25,1636.25,1636.25,226.0
09/03/2013,14:56:44.269,1640.25,1636.25,1636.25,1636.25,54.0
09/03/2013,14:56:44.269,1640.25,1636.25,1636.25,1636.25,57.0
09/03/2013,14:56:44.275,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:44.331,1640.25,1636.25,1636.0,1636.0,51.0
09/03/2013,14:56:45.483,1640.25,1636.25,1636.0,1636.25,50.0
09/03/2013,14:56:45.483,1640.25,1636.25,1636.25,1636.25,64.0
09/03/2013,14:56:45.483,1640.25,1636.25,1636.25,1636.25,56.0
09/03/2013,14:56:45.483,1640.25,1636.25,1636.25,1636.25,55.0
09/03/2013,14:56:45.483,1640.25,1636.25,1636.25,1636.25,65.0
09/03/2013,14:56:45.504,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:45.525,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:56:45.590,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:56:48.273,1640.25,1636.25,1636.0,1636.0,55.0
09/03/2013,14:56:53.638,1640.25,1636.25,1636.0,1636.0,50.0
09/03/2013,14:56:53.964,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:56:53.969,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:53.969,1640.25,1636.0,1636.0,1636.0,53.0
09/03/2013,14:56:53.969,1640.25,1636.0,1636.0,1636.0,57.0
09/03/2013,14:56:53.969,1640.25,1636.0,1636.0,1636.0,50.0
09/03/2013,14:56:53.974,1640.25,1636.0,1636.0,1636.0,51.0
09/03/2013,14:57:01.184,1640.25,1636.25,1636.0,1636.25,50.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.0,1636.25,87.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,86.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,69.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,63.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:02.674,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:02.679,1640.25,1636.25,1636.25,1636.25,79.0
09/03/2013,14:57:02.679,1640.25,1636.25,1636.25,1636.25,59.0
09/03/2013,14:57:02.679,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:02.689,1640.25,1636.25,1636.25,1636.25,61.0
09/03/2013,14:57:02.774,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:03.509,1640.25,1636.25,1636.25,1636.25,58.0
09/03/2013,14:57:03.509,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:57:03.515,1640.25,1636.25,1636.25,1636.25,55.0
09/03/2013,14:57:03.515,1640.25,1636.25,1636.25,1636.25,55.0
09/03/2013,14:57:04.375,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:57:04.375,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:07.824,1640.25,1636.25,1636.0,1636.25,74.0
09/03/2013,14:57:07.824,1640.25,1636.25,1636.25,1636.25,61.0
09/03/2013,14:57:07.824,1640.25,1636.25,1636.25,1636.25,56.0
09/03/2013,14:57:07.824,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:57:07.829,1640.25,1636.25,1636.25,1636.25,95.0
09/03/2013,14:57:07.829,1640.25,1636.25,1636.25,1636.25,54.0
09/03/2013,14:57:10.978,1640.25,1636.25,1636.0,1636.25,51.0
09/03/2013,14:57:10.984,1640.25,1636.25,1636.25,1636.25,72.0
09/03/2013,14:57:11.325,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:12.473,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:12.473,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:16.251,1640.25,1636.25,1636.0,1636.25,71.0
09/03/2013,14:57:16.251,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:20.300,1640.25,1636.25,1636.0,1636.25,78.0
09/03/2013,14:57:20.300,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:20.300,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:20.300,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,62.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,69.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,63.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,58.0
09/03/2013,14:57:21.011,1640.25,1636.25,1636.25,1636.25,123.0
09/03/2013,14:57:21.571,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:57:23.340,1640.25,1636.25,1636.25,1636.25,57.0
09/03/2013,14:57:28.656,1640.25,1636.5,1636.25,1636.5,50.0
09/03/2013,14:57:30.745,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:57:30.745,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:57:30.745,1640.25,1636.5,1636.5,1636.5,55.0
09/03/2013,14:57:30.745,1640.25,1636.5,1636.5,1636.5,59.0
09/03/2013,14:57:31.451,1640.25,1636.5,1636.5,1636.5,109.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,62.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,65.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,57.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,82.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:57:31.838,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:57:32.653,1640.25,1636.75,1636.5,1636.75,52.0
09/03/2013,14:57:32.653,1640.25,1636.75,1636.75,1636.75,58.0
09/03/2013,14:57:32.653,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.653,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.680,1640.25,1636.75,1636.75,1636.75,69.0
09/03/2013,14:57:32.680,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.680,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.680,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.680,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.686,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.686,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:32.686,1640.25,1636.75,1636.75,1636.75,59.0
09/03/2013,14:57:32.696,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:33.178,1640.25,1636.75,1636.75,1636.75,50.0
09/03/2013,14:57:33.178,1640.25,1636.75,1636.75,1636.75,53.0
09/03/2013,14:57:39.847,1640.25,1636.75,1636.5,1636.75,50.0
09/03/2013,14:57:41.198,1640.25,1636.75,1636.5,1636.5,53.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,53.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,90.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,88.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,55.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,73.0
09/03/2013,14:57:41.198,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:57:41.210,1640.25,1636.5,1636.5,1636.5,140.0
09/03/2013,14:57:41.319,1640.25,1636.5,1636.5,1636.5,74.0
09/03/2013,14:57:49.659,1640.25,1636.5,1636.25,1636.5,52.0
09/03/2013,14:57:59.761,1640.25,1636.5,1636.25,1636.25,51.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,68.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,63.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,54.0
09/03/2013,14:57:59.761,1640.25,1636.25,1636.25,1636.25,53.0
09/03/2013,14:58:00.021,1640.25,1636.25,1636.25,1636.25,53.0
09/03/2013,14:58:00.021,1640.25,1636.25,1636.25,1636.25,52.0
09/03/2013,14:58:00.021,1640.25,1636.25,1636.25,1636.25,61.0
09/03/2013,14:58:00.027,1640.25,1636.25,1636.25,1636.25,59.0
09/03/2013,14:58:00.027,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:58:00.027,1640.25,1636.25,1636.25,1636.25,60.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.25,1636.5,91.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.25,1636.5,88.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.5,1636.5,77.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.5,1636.5,101.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.5,1636.5,59.0
09/03/2013,14:58:00.260,1640.25,1636.5,1636.25,1636.25,54.0
09/03/2013,14:58:00.471,1640.25,1636.5,1636.25,1636.25,51.0
09/03/2013,14:58:00.571,1640.25,1636.25,1636.25,1636.25,51.0
09/03/2013,14:58:00.571,1640.25,1636.25,1636.25,1636.25,50.0
09/03/2013,14:58:00.571,1640.25,1636.25,1636.25,1636.25,61.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.25,1636.5,50.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,117.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,52.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,50.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,210.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,225.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,51.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,95.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,71.0
09/03/2013,14:58:01.949,1640.25,1636.5,1636.5,1636.5,53.0
09/03/2013,14:58:03.360,1640.25,1636.5,1636.25,1636.25,51.0
09/03/2013,14:58:06.458,1640.25,1636.5,1636.25,1636.25,53.0
09/03/2013,14:58:09.555,1640.25,1636.5,1636.25,1636.25,52.0
09/03/2013,14:58:12.640,1640.25,1636.5,1636.25,1636.25,50.0
09/03/2013,14:58:12.640,1640.25,1636.25,1636.25,1636.25,66.0
